VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD2.x, in_TEXCOORD2.y, in_BLENDWEIGHTS0.x, in_BLENDWEIGHTS0.y, in_BLENDWEIGHTS0.z, in_BLENDWEIGHTS0.w, in_BLENDINDICES0.x, in_BLENDINDICES0.y, in_BLENDINDICES0.z, in_BLENDINDICES0.w
173, 43,  0.37252,  1.93599, -0.59839, -0.53125,  0.39526,  0.74951,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.75879,  0.47803,  0.75879,  0.47803,  0.75879,  0.9904,  0.0096,  0.00,  0.00, 3, 4, 0, 0
174, 42,  0.39205,  2.00225, -0.61677, -0.54199,  0.37524,  0.75195,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  0.99109,  0.00891,  0.00,  0.00, 3, 4, 0, 0
175, 46,  0.3044,  2.02747, -0.68659, -0.40063,  0.40576,  0.82129,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  0.8528,  0.1472,  0.00,  0.00, 3, 4, 0, 0
176, 45,  0.28914,  1.96139, -0.66162, -0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.84852,  0.15148,  0.00,  0.00, 3, 4, 0, 0
177, 45,  0.28914,  1.96139, -0.66162, -0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.84852,  0.15148,  0.00,  0.00, 3, 4, 0, 0
178, 47,  0.27319,  1.88971, -0.63092, -0.37939,  0.43774,  0.81494,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.82422,  1.00,  0.82422,  1.00,  0.82422,  0.86186,  0.13814,  0.00,  0.00, 3, 4, 0, 0
179, 44,  0.35196,  1.86445, -0.57305, -0.521,  0.41895,  0.74365,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75879,  1.00,  0.75879,  1.00,  0.75879,  0.99197,  0.00803,  0.00,  0.00, 3, 4, 0, 0
180, 46,  0.3044,  2.02747, -0.68659, -0.40063,  0.40576,  0.82129,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  0.8528,  0.1472,  0.00,  0.00, 3, 4, 0, 0
181, 48,  0.19443,  1.97685, -0.70362, -0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57943,  0.42057,  0.00,  0.00, 3, 4, 0, 0
182, 45,  0.28914,  1.96139, -0.66162, -0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.84852,  0.15148,  0.00,  0.00, 3, 4, 0, 0
183, 48,  0.19443,  1.97685, -0.70362, -0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57943,  0.42057,  0.00,  0.00, 3, 4, 0, 0
184, 47,  0.27319,  1.88971, -0.63092, -0.37939,  0.43774,  0.81494,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.82422,  1.00,  0.82422,  1.00,  0.82422,  0.86186,  0.13814,  0.00,  0.00, 3, 4, 0, 0
185, 45,  0.28914,  1.96139, -0.66162, -0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.84852,  0.15148,  0.00,  0.00, 3, 4, 0, 0
186, 46,  0.3044,  2.02747, -0.68659, -0.40063,  0.40576,  0.82129,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  0.8528,  0.1472,  0.00,  0.00, 3, 4, 0, 0
187, 49,  0.20435,  2.04316, -0.73448, -0.22705,  0.44092,  0.86816,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  0.57316,  0.42684,  0.00,  0.00, 3, 4, 0, 0
188, 48,  0.19443,  1.97685, -0.70362, -0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57943,  0.42057,  0.00,  0.00, 3, 4, 0, 0
189, 48,  0.19443,  1.97685, -0.70362, -0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57943,  0.42057,  0.00,  0.00, 3, 4, 0, 0
190, 50,  0.18402,  1.90602, -0.66688, -0.19299,  0.47485,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.88623,  1.00,  0.88623,  1.00,  0.88623,  0.59883,  0.40117,  0.00,  0.00, 3, 4, 0, 0
191, 47,  0.27319,  1.88971, -0.63092, -0.37939,  0.43774,  0.81494,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.82422,  1.00,  0.82422,  1.00,  0.82422,  0.86186,  0.13814,  0.00,  0.00, 3, 4, 0, 0
192, 49,  0.20435,  2.04316, -0.73448, -0.22705,  0.44092,  0.86816,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  0.57316,  0.42684,  0.00,  0.00, 3, 4, 0, 0
193, 51,  0.09772,  1.98264, -0.72004, -0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.73808,  0.26192,  0.00,  0.00, 4, 3, 0, 0
194, 48,  0.19443,  1.97685, -0.70362, -0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57943,  0.42057,  0.00,  0.00, 3, 4, 0, 0
195, 51,  0.09772,  1.98264, -0.72004, -0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.73808,  0.26192,  0.00,  0.00, 4, 3, 0, 0
196, 50,  0.18402,  1.90602, -0.66688, -0.19299,  0.47485,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.88623,  1.00,  0.88623,  1.00,  0.88623,  0.59883,  0.40117,  0.00,  0.00, 3, 4, 0, 0
197, 48,  0.19443,  1.97685, -0.70362, -0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57943,  0.42057,  0.00,  0.00, 3, 4, 0, 0
198, 49,  0.20435,  2.04316, -0.73448, -0.22705,  0.44092,  0.86816,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  0.57316,  0.42684,  0.00,  0.00, 3, 4, 0, 0
199, 52,  0.1021,  2.04947, -0.75599, -0.04379,  0.47046,  0.88135,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.94336,  1.19209E-07,  0.94336,  1.19209E-07,  0.94336,  0.75064,  0.24936,  0.00,  0.00, 4, 3, 0, 0
200, 51,  0.09772,  1.98264, -0.72004, -0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.73808,  0.26192,  0.00,  0.00, 4, 3, 0, 0
201, 51,  0.09772,  1.98264, -0.72004, -0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.73808,  0.26192,  0.00,  0.00, 4, 3, 0, 0
202, 52,  0.1021,  2.04947, -0.75599, -0.04379,  0.47046,  0.88135,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.94336,  1.19209E-07,  0.94336,  1.19209E-07,  0.94336,  0.75064,  0.24936,  0.00,  0.00, 4, 3, 0, 0
203, 53, -2.83260E-08,  2.05233, -0.7527,  0.00,  0.48071,  0.87695,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.99951,  1.19209E-07,  0.99951,  1.19209E-07,  0.99951,  0.95946,  0.0304,  0.01015,  0.00, 4, 3, 5, 0
204, 51,  0.09772,  1.98264, -0.72004, -0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.73808,  0.26192,  0.00,  0.00, 4, 3, 0, 0
205, 53, -2.83260E-08,  2.05233, -0.7527,  0.00,  0.48071,  0.87695,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.99951,  1.19209E-07,  0.99951,  1.19209E-07,  0.99951,  0.95946,  0.0304,  0.01015,  0.00, 4, 3, 5, 0
206, 54, -3.40386E-08,  1.98504, -0.71487,  0.00,  0.50391,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.95259,  0.03787,  0.00954,  0.00, 4, 3, 5, 0
207, 51,  0.09772,  1.98264, -0.72004, -0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.73808,  0.26192,  0.00,  0.00, 4, 3, 0, 0
208, 55,  0.09339,  1.91345, -0.67805, -0.01251,  0.51172,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  1.00,  0.94336,  1.00,  0.94336,  0.71453,  0.28547,  0.00,  0.00, 4, 3, 0, 0
209, 50,  0.18402,  1.90602, -0.66688, -0.19299,  0.47485,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.88623,  1.00,  0.88623,  1.00,  0.88623,  0.59883,  0.40117,  0.00,  0.00, 3, 4, 0, 0
210, 55,  0.09339,  1.91345, -0.67805, -0.01251,  0.51172,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  1.00,  0.94336,  1.00,  0.94336,  0.71453,  0.28547,  0.00,  0.00, 4, 3, 0, 0
211, 51,  0.09772,  1.98264, -0.72004, -0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.73808,  0.26192,  0.00,  0.00, 4, 3, 0, 0
212, 54, -3.40386E-08,  1.98504, -0.71487,  0.00,  0.50391,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.95259,  0.03787,  0.00954,  0.00, 4, 3, 5, 0
213, 55,  0.09339,  1.91345, -0.67805, -0.01251,  0.51172,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  1.00,  0.94336,  1.00,  0.94336,  0.71453,  0.28547,  0.00,  0.00, 4, 3, 0, 0
214, 54, -3.40386E-08,  1.98504, -0.71487,  0.00,  0.50391,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.95259,  0.03787,  0.00954,  0.00, 4, 3, 5, 0
215, 56, -3.69746E-08,  1.95447, -0.69542,  0.00,  0.52637,  0.85059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70996,  1.00,  0.70996,  1.00,  0.70996,  1.00,  0.95079,  0.04027,  0.00894,  0.00, 4, 3, 5, 0
216, 56, -3.69746E-08,  1.95447, -0.69542,  0.00,  0.52637,  0.85059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70996,  1.00,  0.70996,  1.00,  0.70996,  1.00,  0.95079,  0.04027,  0.00894,  0.00, 4, 3, 5, 0
217, 57, -4.06402E-08,  1.91628, -0.67115,  0.00,  0.52637,  0.85059,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94919,  0.04182,  0.009,  0.00, 4, 3, 5, 0
218, 55,  0.09339,  1.91345, -0.67805, -0.01251,  0.51172,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  1.00,  0.94336,  1.00,  0.94336,  0.71453,  0.28547,  0.00,  0.00, 4, 3, 0, 0
219, 58, -0.18816,  1.41022,  0.08144, -0.66211, -0.09161, -0.74365,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803, -2.14577E-06,  0.47803, -2.14577E-06,  0.47803, -2.14577E-06,  0.53567,  0.46433,  0.00,  0.00, 8, 6, 0, 0
220, 59, -0.17446,  1.46982,  0.05064, -0.74365, -0.17151, -0.64648,  0.00,  1.00,  1.00,  1.00,  1.00,  1.78814E-07,  0.04916,  1.78814E-07,  0.04916,  1.78814E-07,  0.04916,  0.6499,  0.3501,  0.00,  0.00, 6, 8, 0, 0
221, 60, -0.16321,  1.42248,  0.04127, -0.79639, -0.12299, -0.59229,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00, -2.14577E-06,  0.00, -2.14577E-06,  0.00, -2.14577E-06,  0.51551,  0.48449,  0.00,  0.00, 8, 6, 0, 0
222, 58, -0.18816,  1.41022,  0.08144, -0.66211, -0.09161, -0.74365,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803, -2.14577E-06,  0.47803, -2.14577E-06,  0.47803, -2.14577E-06,  0.53567,  0.46433,  0.00,  0.00, 8, 6, 0, 0
223, 61, -0.205,  1.45178,  0.09137, -0.58252, -0.13965, -0.80078,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.04916,  0.47803,  0.04916,  0.47803,  0.04916,  0.62646,  0.37354,  0.00,  0.00, 6, 8, 0, 0
224, 59, -0.17446,  1.46982,  0.05064, -0.74365, -0.17151, -0.64648,  0.00,  1.00,  1.00,  1.00,  1.00,  1.78814E-07,  0.04916,  1.78814E-07,  0.04916,  1.78814E-07,  0.04916,  0.6499,  0.3501,  0.00,  0.00, 6, 8, 0, 0
225, 62, -0.20904,  1.39402,  0.09743, -0.4978, -0.05585, -0.86523,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00, -2.14577E-06,  1.00, -2.14577E-06,  1.00, -2.14577E-06,  0.58276,  0.41724,  0.00,  0.00, 8, 6, 0, 0
226, 61, -0.205,  1.45178,  0.09137, -0.58252, -0.13965, -0.80078,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.04916,  0.47803,  0.04916,  0.47803,  0.04916,  0.62646,  0.37354,  0.00,  0.00, 6, 8, 0, 0
227, 58, -0.18816,  1.41022,  0.08144, -0.66211, -0.09161, -0.74365,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803, -2.14577E-06,  0.47803, -2.14577E-06,  0.47803, -2.14577E-06,  0.53567,  0.46433,  0.00,  0.00, 8, 6, 0, 0
228, 62, -0.20904,  1.39402,  0.09743, -0.4978, -0.05585, -0.86523,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00, -2.14577E-06,  1.00, -2.14577E-06,  1.00, -2.14577E-06,  0.58276,  0.41724,  0.00,  0.00, 8, 6, 0, 0
229, 63, -0.23282,  1.42957,  0.10588, -0.40527, -0.09729, -0.90918,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.04916,  1.00,  0.04916,  1.00,  0.04916,  0.57221,  0.42779,  0.00,  0.00, 6, 8, 0, 0
230, 61, -0.205,  1.45178,  0.09137, -0.58252, -0.13965, -0.80078,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.04916,  0.47803,  0.04916,  0.47803,  0.04916,  0.62646,  0.37354,  0.00,  0.00, 6, 8, 0, 0
231, 59, -0.17446,  1.46982,  0.05064, -0.74365, -0.17151, -0.64648,  0.00,  1.00,  1.00,  1.00,  1.00,  1.78814E-07,  0.04916,  1.78814E-07,  0.04916,  1.78814E-07,  0.04916,  0.6499,  0.3501,  0.00,  0.00, 6, 8, 0, 0
232, 61, -0.205,  1.45178,  0.09137, -0.58252, -0.13965, -0.80078,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.04916,  0.47803,  0.04916,  0.47803,  0.04916,  0.62646,  0.37354,  0.00,  0.00, 6, 8, 0, 0
233, 64, -0.22472,  1.49087,  0.09425, -0.34106, -0.32275, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.09143,  0.47803,  0.09143,  0.47803,  0.09143,  0.74359,  0.25641,  0.00,  0.00, 6, 8, 0, 0
234, 63, -0.23282,  1.42957,  0.10588, -0.40527, -0.09729, -0.90918,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.04916,  1.00,  0.04916,  1.00,  0.04916,  0.57221,  0.42779,  0.00,  0.00, 6, 8, 0, 0
235, 64, -0.22472,  1.49087,  0.09425, -0.34106, -0.32275, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.09143,  0.47803,  0.09143,  0.47803,  0.09143,  0.74359,  0.25641,  0.00,  0.00, 6, 8, 0, 0
236, 61, -0.205,  1.45178,  0.09137, -0.58252, -0.13965, -0.80078,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.04916,  0.47803,  0.04916,  0.47803,  0.04916,  0.62646,  0.37354,  0.00,  0.00, 6, 8, 0, 0
237, 63, -0.23282,  1.42957,  0.10588, -0.40527, -0.09729, -0.90918,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.04916,  1.00,  0.04916,  1.00,  0.04916,  0.57221,  0.42779,  0.00,  0.00, 6, 8, 0, 0
238, 65, -0.25743,  1.46296,  0.10676, -0.13, -0.26978, -0.9541,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.09143,  1.00,  0.09143,  1.00,  0.09143,  0.70776,  0.29224,  0.00,  0.00, 6, 8, 0, 0
239, 64, -0.22472,  1.49087,  0.09425, -0.34106, -0.32275, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.09143,  0.47803,  0.09143,  0.47803,  0.09143,  0.74359,  0.25641,  0.00,  0.00, 6, 8, 0, 0
240, 59, -0.17446,  1.46982,  0.05064, -0.74365, -0.17151, -0.64648,  0.00,  1.00,  1.00,  1.00,  1.00,  1.78814E-07,  0.04916,  1.78814E-07,  0.04916,  1.78814E-07,  0.04916,  0.6499,  0.3501,  0.00,  0.00, 6, 8, 0, 0
241, 64, -0.22472,  1.49087,  0.09425, -0.34106, -0.32275, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.09143,  0.47803,  0.09143,  0.47803,  0.09143,  0.74359,  0.25641,  0.00,  0.00, 6, 8, 0, 0
242, 66, -0.18841,  1.51607,  0.05484, -0.52734, -0.3606, -0.76953,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.09143,  0.00,  0.09143,  0.00,  0.09143,  0.76779,  0.23221,  0.00,  0.00, 6, 8, 0, 0
243, 64, -0.22472,  1.49087,  0.09425, -0.34106, -0.32275, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.09143,  0.47803,  0.09143,  0.47803,  0.09143,  0.74359,  0.25641,  0.00,  0.00, 6, 8, 0, 0
244, 65, -0.25743,  1.46296,  0.10676, -0.13, -0.26978, -0.9541,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.09143,  1.00,  0.09143,  1.00,  0.09143,  0.70776,  0.29224,  0.00,  0.00, 6, 8, 0, 0
245, 67, -0.28529,  1.49266,  0.08894,  0.18152, -0.42065, -0.88867,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.13184,  1.00,  0.13184,  1.00,  0.13184,  0.84089,  0.15911,  0.00,  0.00, 6, 8, 0, 0
246, 66, -0.18841,  1.51607,  0.05484, -0.52734, -0.3606, -0.76953,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.09143,  0.00,  0.09143,  0.00,  0.09143,  0.76779,  0.23221,  0.00,  0.00, 6, 8, 0, 0
247, 64, -0.22472,  1.49087,  0.09425, -0.34106, -0.32275, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.09143,  0.47803,  0.09143,  0.47803,  0.09143,  0.74359,  0.25641,  0.00,  0.00, 6, 8, 0, 0
248, 68, -0.25249,  1.52577,  0.07981, -0.02751, -0.46899, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.13184,  0.47803,  0.13184,  0.47803,  0.13184,  0.8491,  0.1509,  0.00,  0.00, 6, 8, 0, 0
249, 64, -0.22472,  1.49087,  0.09425, -0.34106, -0.32275, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.09143,  0.47803,  0.09143,  0.47803,  0.09143,  0.74359,  0.25641,  0.00,  0.00, 6, 8, 0, 0
250, 67, -0.28529,  1.49266,  0.08894,  0.18152, -0.42065, -0.88867,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.13184,  1.00,  0.13184,  1.00,  0.13184,  0.84089,  0.15911,  0.00,  0.00, 6, 8, 0, 0
251, 68, -0.25249,  1.52577,  0.07981, -0.02751, -0.46899, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.13184,  0.47803,  0.13184,  0.47803,  0.13184,  0.8491,  0.1509,  0.00,  0.00, 6, 8, 0, 0
252, 66, -0.18841,  1.51607,  0.05484, -0.52734, -0.3606, -0.76953,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.09143,  0.00,  0.09143,  0.00,  0.09143,  0.76779,  0.23221,  0.00,  0.00, 6, 8, 0, 0
253, 68, -0.25249,  1.52577,  0.07981, -0.02751, -0.46899, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.13184,  0.47803,  0.13184,  0.47803,  0.13184,  0.8491,  0.1509,  0.00,  0.00, 6, 8, 0, 0
254, 69, -0.20923,  1.56105,  0.04661, -0.20679, -0.49707, -0.84277,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.13184,  0.00,  0.13184,  0.00,  0.13184,  0.86125,  0.13875,  0.00,  0.00, 6, 8, 0, 0
255, 70, -0.31682,  1.51929,  0.06011,  0.28418, -0.36475, -0.88672,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.17297,  1.00,  0.17297,  1.00,  0.17297,  0.94572,  0.05428,  0.00,  0.00, 6, 8, 0, 0
256, 68, -0.25249,  1.52577,  0.07981, -0.02751, -0.46899, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.13184,  0.47803,  0.13184,  0.47803,  0.13184,  0.8491,  0.1509,  0.00,  0.00, 6, 8, 0, 0
257, 67, -0.28529,  1.49266,  0.08894,  0.18152, -0.42065, -0.88867,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.13184,  1.00,  0.13184,  1.00,  0.13184,  0.84089,  0.15911,  0.00,  0.00, 6, 8, 0, 0
258, 69, -0.20923,  1.56105,  0.04661, -0.20679, -0.49707, -0.84277,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.13184,  0.00,  0.13184,  0.00,  0.13184,  0.86125,  0.13875,  0.00,  0.00, 6, 8, 0, 0
259, 68, -0.25249,  1.52577,  0.07981, -0.02751, -0.46899, -0.88281,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.13184,  0.47803,  0.13184,  0.47803,  0.13184,  0.8491,  0.1509,  0.00,  0.00, 6, 8, 0, 0
260, 71, -0.28473,  1.55961,  0.05438,  0.12091, -0.41284, -0.90283,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.17297,  0.47803,  0.17297,  0.47803,  0.17297,  0.95294,  0.04706,  0.00,  0.00, 6, 8, 0, 0
