VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD2.x, in_TEXCOORD2.y, in_BLENDWEIGHTS0.x, in_BLENDWEIGHTS0.y, in_BLENDWEIGHTS0.z, in_BLENDWEIGHTS0.w, in_BLENDINDICES0.x, in_BLENDINDICES0.y, in_BLENDINDICES0.z, in_BLENDINDICES0.w
350, 93, -0.50853,  1.74512, -0.32532,  0.89844,  0.30811,  0.31299,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
351, 91, -0.53185,  1.82092, -0.33901,  0.90137,  0.30005,  0.31177,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.54688,  0.47803,  0.54688,  0.47803,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
352, 94, -0.52134,  1.92914, -0.44248,  0.78516,  0.33105,  0.52295,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  0.68367,  0.31633,  0.00,  0.00, 7, 5, 0, 0
353, 92, -0.5516,  1.89152, -0.34366,  0.9126,  0.27808,  0.29956,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.54688,  1.19209E-07,  0.54688,  1.19209E-07,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
354, 93, -0.50853,  1.74512, -0.32532,  0.89844,  0.30811,  0.31299,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
355, 95, -0.49857,  1.86049, -0.43256,  0.77197,  0.3606,  0.52393,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.61572,  0.47803,  0.61572,  0.47803,  0.61572,  0.76814,  0.23186,  0.00,  0.00, 7, 5, 0, 0
356, 91, -0.53185,  1.82092, -0.33901,  0.90137,  0.30005,  0.31177,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.54688,  0.47803,  0.54688,  0.47803,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
357, 91, -0.53185,  1.82092, -0.33901,  0.90137,  0.30005,  0.31177,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.54688,  0.47803,  0.54688,  0.47803,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
358, 95, -0.49857,  1.86049, -0.43256,  0.77197,  0.3606,  0.52393,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.61572,  0.47803,  0.61572,  0.47803,  0.61572,  0.76814,  0.23186,  0.00,  0.00, 7, 5, 0, 0
359, 94, -0.52134,  1.92914, -0.44248,  0.78516,  0.33105,  0.52295,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  0.68367,  0.31633,  0.00,  0.00, 7, 5, 0, 0
360, 93, -0.50853,  1.74512, -0.32532,  0.89844,  0.30811,  0.31299,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
361, 96, -0.47299,  1.78776, -0.41262,  0.7583,  0.38696,  0.5249,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.61572,  1.00,  0.61572,  1.00,  0.61572,  0.63833,  0.36167,  0.00,  0.00, 7, 5, 0, 0
362, 95, -0.49857,  1.86049, -0.43256,  0.77197,  0.3606,  0.52393,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.61572,  0.47803,  0.61572,  0.47803,  0.61572,  0.76814,  0.23186,  0.00,  0.00, 7, 5, 0, 0
363, 94, -0.52134,  1.92914, -0.44248,  0.78516,  0.33105,  0.52295,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  0.68367,  0.31633,  0.00,  0.00, 7, 5, 0, 0
364, 95, -0.49857,  1.86049, -0.43256,  0.77197,  0.3606,  0.52393,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.61572,  0.47803,  0.61572,  0.47803,  0.61572,  0.76814,  0.23186,  0.00,  0.00, 7, 5, 0, 0
365, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
366, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
367, 95, -0.49857,  1.86049, -0.43256,  0.77197,  0.3606,  0.52393,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.61572,  0.47803,  0.61572,  0.47803,  0.61572,  0.76814,  0.23186,  0.00,  0.00, 7, 5, 0, 0
368, 96, -0.47299,  1.78776, -0.41262,  0.7583,  0.38696,  0.5249,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.61572,  1.00,  0.61572,  1.00,  0.61572,  0.63833,  0.36167,  0.00,  0.00, 7, 5, 0, 0
369, 94, -0.52134,  1.92914, -0.44248,  0.78516,  0.33105,  0.52295,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  0.68367,  0.31633,  0.00,  0.00, 7, 5, 0, 0
370, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
371, 98, -0.4659,  1.96805, -0.53506,  0.65771,  0.35474,  0.66455,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.68799,  1.19209E-07,  0.68799,  1.19209E-07,  0.68799,  0.90716,  0.09284,  0.00,  0.00, 5, 7, 0, 0
372, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
373, 96, -0.47299,  1.78776, -0.41262,  0.7583,  0.38696,  0.5249,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.61572,  1.00,  0.61572,  1.00,  0.61572,  0.63833,  0.36167,  0.00,  0.00, 7, 5, 0, 0
374, 99, -0.42004,  1.82933, -0.49848,  0.63574,  0.41406,  0.65137,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.68799,  1.00,  0.68799,  1.00,  0.68799,  0.96991,  0.03009,  0.00,  0.00, 5, 7, 0, 0
375, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
376, 100, -0.39205,  2.00225, -0.61677,  0.54199,  0.37524,  0.75195,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  0.92671,  0.07329,  0.00,  0.00, 5, 4, 0, 0
377, 98, -0.4659,  1.96805, -0.53506,  0.65771,  0.35474,  0.66455,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.68799,  1.19209E-07,  0.68799,  1.19209E-07,  0.68799,  0.90716,  0.09284,  0.00,  0.00, 5, 7, 0, 0
378, 99, -0.42004,  1.82933, -0.49848,  0.63574,  0.41406,  0.65137,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.68799,  1.00,  0.68799,  1.00,  0.68799,  0.96991,  0.03009,  0.00,  0.00, 5, 7, 0, 0
379, 101, -0.37252,  1.93599, -0.59839,  0.53125,  0.39526,  0.74951,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.75879,  0.47803,  0.75879,  0.47803,  0.75879,  0.91769,  0.08231,  0.00,  0.00, 5, 4, 0, 0
380, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
381, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
382, 101, -0.37252,  1.93599, -0.59839,  0.53125,  0.39526,  0.74951,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.75879,  0.47803,  0.75879,  0.47803,  0.75879,  0.91769,  0.08231,  0.00,  0.00, 5, 4, 0, 0
383, 100, -0.39205,  2.00225, -0.61677,  0.54199,  0.37524,  0.75195,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  0.92671,  0.07329,  0.00,  0.00, 5, 4, 0, 0
384, 99, -0.42004,  1.82933, -0.49848,  0.63574,  0.41406,  0.65137,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.68799,  1.00,  0.68799,  1.00,  0.68799,  0.96991,  0.03009,  0.00,  0.00, 5, 7, 0, 0
385, 102, -0.35196,  1.86445, -0.57305,  0.521,  0.41895,  0.74365,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75879,  1.00,  0.75879,  1.00,  0.75879,  0.94397,  0.05603,  0.00,  0.00, 5, 4, 0, 0
386, 101, -0.37252,  1.93599, -0.59839,  0.53125,  0.39526,  0.74951,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.75879,  0.47803,  0.75879,  0.47803,  0.75879,  0.91769,  0.08231,  0.00,  0.00, 5, 4, 0, 0
387, 100, -0.39205,  2.00225, -0.61677,  0.54199,  0.37524,  0.75195,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  0.92671,  0.07329,  0.00,  0.00, 5, 4, 0, 0
388, 101, -0.37252,  1.93599, -0.59839,  0.53125,  0.39526,  0.74951,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.75879,  0.47803,  0.75879,  0.47803,  0.75879,  0.91769,  0.08231,  0.00,  0.00, 5, 4, 0, 0
389, 103, -0.28914,  1.96139, -0.66162,  0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.69615,  0.30385,  0.00,  0.00, 5, 4, 0, 0
390, 103, -0.28914,  1.96139, -0.66162,  0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.69615,  0.30385,  0.00,  0.00, 5, 4, 0, 0
391, 101, -0.37252,  1.93599, -0.59839,  0.53125,  0.39526,  0.74951,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.75879,  0.47803,  0.75879,  0.47803,  0.75879,  0.91769,  0.08231,  0.00,  0.00, 5, 4, 0, 0
392, 102, -0.35196,  1.86445, -0.57305,  0.521,  0.41895,  0.74365,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75879,  1.00,  0.75879,  1.00,  0.75879,  0.94397,  0.05603,  0.00,  0.00, 5, 4, 0, 0
393, 100, -0.39205,  2.00225, -0.61677,  0.54199,  0.37524,  0.75195,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  0.92671,  0.07329,  0.00,  0.00, 5, 4, 0, 0
394, 103, -0.28914,  1.96139, -0.66162,  0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.69615,  0.30385,  0.00,  0.00, 5, 4, 0, 0
395, 104, -0.3044,  2.02747, -0.68659,  0.40063,  0.40576,  0.82129,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  0.68975,  0.31025,  0.00,  0.00, 5, 4, 0, 0
396, 103, -0.28914,  1.96139, -0.66162,  0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.69615,  0.30385,  0.00,  0.00, 5, 4, 0, 0
397, 102, -0.35196,  1.86445, -0.57305,  0.521,  0.41895,  0.74365,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75879,  1.00,  0.75879,  1.00,  0.75879,  0.94397,  0.05603,  0.00,  0.00, 5, 4, 0, 0
398, 105, -0.27319,  1.88971, -0.63092,  0.37939,  0.43774,  0.81494,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.82422,  1.00,  0.82422,  1.00,  0.82422,  0.72967,  0.27033,  0.00,  0.00, 5, 4, 0, 0
399, 104, -0.3044,  2.02747, -0.68659,  0.40063,  0.40576,  0.82129,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  0.68975,  0.31025,  0.00,  0.00, 5, 4, 0, 0
400, 103, -0.28914,  1.96139, -0.66162,  0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.69615,  0.30385,  0.00,  0.00, 5, 4, 0, 0
401, 106, -0.19443,  1.97685, -0.70362,  0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57838,  0.42162,  0.00,  0.00, 4, 5, 0, 0
402, 106, -0.19443,  1.97685, -0.70362,  0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57838,  0.42162,  0.00,  0.00, 4, 5, 0, 0
403, 103, -0.28914,  1.96139, -0.66162,  0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.69615,  0.30385,  0.00,  0.00, 5, 4, 0, 0
404, 105, -0.27319,  1.88971, -0.63092,  0.37939,  0.43774,  0.81494,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.82422,  1.00,  0.82422,  1.00,  0.82422,  0.72967,  0.27033,  0.00,  0.00, 5, 4, 0, 0
405, 104, -0.3044,  2.02747, -0.68659,  0.40063,  0.40576,  0.82129,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  0.68975,  0.31025,  0.00,  0.00, 5, 4, 0, 0
406, 106, -0.19443,  1.97685, -0.70362,  0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57838,  0.42162,  0.00,  0.00, 4, 5, 0, 0
407, 107, -0.20435,  2.04316, -0.73448,  0.22705,  0.44092,  0.86816,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  0.60166,  0.39834,  0.00,  0.00, 4, 5, 0, 0
408, 106, -0.19443,  1.97685, -0.70362,  0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57838,  0.42162,  0.00,  0.00, 4, 5, 0, 0
409, 105, -0.27319,  1.88971, -0.63092,  0.37939,  0.43774,  0.81494,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.82422,  1.00,  0.82422,  1.00,  0.82422,  0.72967,  0.27033,  0.00,  0.00, 5, 4, 0, 0
410, 108, -0.18402,  1.90602, -0.66688,  0.19299,  0.47485,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.88623,  1.00,  0.88623,  1.00,  0.88623,  0.55346,  0.44654,  0.00,  0.00, 4, 5, 0, 0
411, 107, -0.20435,  2.04316, -0.73448,  0.22705,  0.44092,  0.86816,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  0.60166,  0.39834,  0.00,  0.00, 4, 5, 0, 0
412, 106, -0.19443,  1.97685, -0.70362,  0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57838,  0.42162,  0.00,  0.00, 4, 5, 0, 0
413, 109, -0.09772,  1.98264, -0.72004,  0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.84799,  0.15201,  0.00,  0.00, 4, 5, 0, 0
414, 109, -0.09772,  1.98264, -0.72004,  0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.84799,  0.15201,  0.00,  0.00, 4, 5, 0, 0
415, 106, -0.19443,  1.97685, -0.70362,  0.2113,  0.45728,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.88623,  0.47803,  0.88623,  0.47803,  0.88623,  0.57838,  0.42162,  0.00,  0.00, 4, 5, 0, 0
416, 108, -0.18402,  1.90602, -0.66688,  0.19299,  0.47485,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.88623,  1.00,  0.88623,  1.00,  0.88623,  0.55346,  0.44654,  0.00,  0.00, 4, 5, 0, 0
417, 107, -0.20435,  2.04316, -0.73448,  0.22705,  0.44092,  0.86816,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  1.19209E-07,  0.88623,  0.60166,  0.39834,  0.00,  0.00, 4, 5, 0, 0
418, 109, -0.09772,  1.98264, -0.72004,  0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.84799,  0.15201,  0.00,  0.00, 4, 5, 0, 0
419, 110, -0.1021,  2.04947, -0.75599,  0.04379,  0.47046,  0.88135,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.94336,  1.19209E-07,  0.94336,  1.19209E-07,  0.94336,  0.86757,  0.13243,  0.00,  0.00, 4, 5, 0, 0
420, 111, -2.83260E-08,  2.05233, -0.7527,  0.00,  0.48071,  0.87695,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.99951,  1.19209E-07,  0.99951,  1.19209E-07,  0.99951,  0.95946,  0.0304,  0.01015,  0.00, 4, 3, 5, 0
421, 110, -0.1021,  2.04947, -0.75599,  0.04379,  0.47046,  0.88135,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.94336,  1.19209E-07,  0.94336,  1.19209E-07,  0.94336,  0.86757,  0.13243,  0.00,  0.00, 4, 5, 0, 0
422, 109, -0.09772,  1.98264, -0.72004,  0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.84799,  0.15201,  0.00,  0.00, 4, 5, 0, 0
423, 111, -2.83260E-08,  2.05233, -0.7527,  0.00,  0.48071,  0.87695,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.99951,  1.19209E-07,  0.99951,  1.19209E-07,  0.99951,  0.95946,  0.0304,  0.01015,  0.00, 4, 3, 5, 0
424, 109, -0.09772,  1.98264, -0.72004,  0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.84799,  0.15201,  0.00,  0.00, 4, 5, 0, 0
425, 112, -3.40386E-08,  1.98504, -0.71487,  0.00,  0.50391,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.95259,  0.03787,  0.00954,  0.00, 4, 3, 5, 0
426, 109, -0.09772,  1.98264, -0.72004,  0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.84799,  0.15201,  0.00,  0.00, 4, 5, 0, 0
427, 108, -0.18402,  1.90602, -0.66688,  0.19299,  0.47485,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.88623,  1.00,  0.88623,  1.00,  0.88623,  0.55346,  0.44654,  0.00,  0.00, 4, 5, 0, 0
428, 113, -0.09339,  1.91345, -0.67805,  0.01251,  0.51172,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  1.00,  0.94336,  1.00,  0.94336,  0.82116,  0.17884,  0.00,  0.00, 4, 5, 0, 0
429, 112, -3.40386E-08,  1.98504, -0.71487,  0.00,  0.50391,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.95259,  0.03787,  0.00954,  0.00, 4, 3, 5, 0
430, 109, -0.09772,  1.98264, -0.72004,  0.02933,  0.49048,  0.87109,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.94336,  0.47803,  0.94336,  0.47803,  0.94336,  0.84799,  0.15201,  0.00,  0.00, 4, 5, 0, 0
431, 113, -0.09339,  1.91345, -0.67805,  0.01251,  0.51172,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  1.00,  0.94336,  1.00,  0.94336,  0.82116,  0.17884,  0.00,  0.00, 4, 5, 0, 0
432, 113, -0.09339,  1.91345, -0.67805,  0.01251,  0.51172,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  1.00,  0.94336,  1.00,  0.94336,  0.82116,  0.17884,  0.00,  0.00, 4, 5, 0, 0
433, 114, -3.69746E-08,  1.95447, -0.69542,  0.00,  0.52637,  0.85059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70996,  1.00,  0.70996,  1.00,  0.70996,  1.00,  0.95079,  0.04027,  0.00894,  0.00, 4, 3, 5, 0
434, 112, -3.40386E-08,  1.98504, -0.71487,  0.00,  0.50391,  0.86377,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.47803,  1.00,  0.95259,  0.03787,  0.00954,  0.00, 4, 3, 5, 0
435, 113, -0.09339,  1.91345, -0.67805,  0.01251,  0.51172,  0.85889,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  1.00,  0.94336,  1.00,  0.94336,  0.82116,  0.17884,  0.00,  0.00, 4, 5, 0, 0
436, 115, -4.06402E-08,  1.91628, -0.67115,  0.00,  0.52637,  0.85059,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94919,  0.04182,  0.009,  0.00, 4, 3, 5, 0
437, 114, -3.69746E-08,  1.95447, -0.69542,  0.00,  0.52637,  0.85059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70996,  1.00,  0.70996,  1.00,  0.70996,  1.00,  0.95079,  0.04027,  0.00894,  0.00, 4, 3, 5, 0
